,Dummy,Directive,Stoppable,Robin,FineSorter,Dependent,MDummy6_2,MDirective6_2,MStoppable6_2,MRobin6_2,MFineSorter6_2,MDependent6_2,MDummy3_4,MDirective3_4,MStoppable3_4,MRobin3_4,MFineSorter3_4,MDependent3_4,MDummy2_8,MDirective2_8,MStoppable2_8,MRobin2_8,MFineSorter2_8,MDependent2_8,Aggregator
../../dataset_directory_big/35_40/2349008_35_40_0.300000_0.300000_0.300000_1000_100_.txt,7.48529,14.299,11.0303,1.91234,26.5446,6.35477,6.09721,14.299,14.0227,6.18931,26.5446,49.4832,0.0,14.299,7.01945,4.76934,26.5446,0.0,17.2251,14.299,19.0683,8.00955,26.5446,1.91234,26.5446
../../dataset_directory_big/35_40/2349008_35_40_0.300000_0.300000_0.300000_1000_500_.txt,0.0,0.693649,0.0,15.1404,0.0,0.0,3.5337,0.693649,0.0,23.397,0.0,0.0,0.0,0.693649,0.0,0.0,0.0,0.0,0.693649,0.693649,7.02852,14.3913,0.0,0.0,0.0
../../dataset_directory_big/35_40/2349008_35_40_0.300000_0.300000_0.300000_200_100_.txt,3.01808,0.268456,6.26259,4.51016,0.405077,1.54287,8.82877,0.268456,8.96102,0.968896,0.405077,5.88794,0.419743,0.268456,2.54252,6.36014,0.405077,2.79147,9.24543,0.268456,6.26832,0.419743,0.405077,1.13413,6.42362
../../dataset_directory_big/35_40/2349008_35_40_0.300000_0.300000_0.300000_200_500_.txt,174.183,73.4735,71.9967,39.8152,73.4735,55.1033,44.5672,73.4735,73.4735,134.017,73.4735,40.3514,73.4735,73.4735,78.2256,228.661,73.4735,73.4735,196.623,73.4735,42.6157,39.8152,73.4735,78.2256,39.8152
../../dataset_directory_big/35_40/2349008_35_40_0.300000_0.300000_0.450000_1000_100_.txt,10.8889,5.7879,6.95268,5.7879,5.7879,6.72587,6.05442,5.7879,5.68938,5.68938,5.7879,5.7879,6.05442,5.7879,5.68938,5.68938,5.7879,5.68938,5.7879,5.7879,5.68938,5.7879,5.7879,5.7879,20.3479
../../dataset_directory_big/35_40/2349008_35_40_0.300000_0.300000_0.450000_1000_500_.txt,0.0,0.0,1.57224,4.71671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../../dataset_directory_big/35_40/2349008_35_40_0.300000_0.300000_0.450000_200_100_.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74504,5.74504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74504,0.0,0.0,0.0,0.0
../../dataset_directory_big/35_40/2349008_35_40_0.300000_0.300000_0.450000_200_500_.txt,34.3744,40.6565,105.387,49.4046,49.4046,171.049,49.4046,22.9327,52.7487,49.4046,49.4046,54.5662,237.483,49.5183,67.0806,22.9327,49.4046,22.9327,64.8184,49.5183,81.0381,22.9327,49.4046,276.853,64.8184
../../dataset_directory_big/35_40/2349008_35_40_0.300000_0.300000_0.690000_1000_100_.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../../dataset_directory_big/35_40/2349008_35_40_0.300000_0.300000_0.690000_1000_500_.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1318,1.34442,0.0,0.0,0.0
