,Dummy,Directive,Stoppable,Robin,FineSorter,Dependent,MDummy6_2,MDirective6_2,MStoppable6_2,MRobin6_2,MFineSorter6_2,MDependent6_2,MDummy3_4,MDirective3_4,MStoppable3_4,MRobin3_4,MFineSorter3_4,MDependent3_4,MDummy2_8,MDirective2_8,MStoppable2_8,MRobin2_8,MFineSorter2_8,MDependent2_8,Aggregator
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.450000_0.300000_1000_500_.txt,268.499,206.538,252.21,179.703,434.537,425.121,287.92,206.538,287.92,6.71437,434.537,444.592,693.767,206.538,290.533,436.893,434.537,443.106,487.837,206.538,487.837,701.879,434.537,509.521,434.537
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.450000_0.300000_200_100_.txt,137.091,54.1627,105.971,191.327,213.038,85.1479,140.226,54.1627,80.9272,159.411,213.038,106.862,162.967,54.1627,148.631,234.291,213.038,13.5521,199.657,54.1627,165.19,201.416,213.038,106.862,259.84
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.450000_0.300000_200_500_.txt,142.65,10.1881,40.9038,29.5519,14.6672,15.9946,42.3588,10.1881,104.55,41.5978,14.6672,17.2281,40.0741,10.1881,213.498,126.987,14.6672,10.1881,346.514,10.1881,70.9726,217.684,14.6672,48.7041,30.3278
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.450000_0.450000_1000_100_.txt,153.141,149.843,156.466,159.738,161.079,160.632,161.079,149.843,161.079,159.738,161.079,161.079,161.079,149.843,161.079,159.738,161.079,161.079,161.079,149.843,161.079,161.079,161.079,161.079,161.079
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.450000_0.450000_1000_500_.txt,6.83504,6.83504,6.83504,6.83504,7.01057,6.83504,7.01057,6.83504,7.01057,12.8736,7.01057,9.29779,9.47864,6.83504,9.47864,9.47864,7.01057,9.29779,6.83504,6.83504,6.83504,6.83504,7.01057,9.29779,7.01057
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.450000_0.450000_200_100_.txt,111.663,40.8571,130.828,137.935,47.3206,79.8547,147.777,40.8571,148.907,146.505,47.3206,154.97,141.936,40.8571,36.3488,144.776,47.3206,41.8575,146.022,40.8571,41.3861,137.935,47.3206,154.97,46.3257
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.450000_0.450000_200_500_.txt,7.26013,0.0,15.6428,33.9255,30.013,43.0222,27.1709,0.0,62.4529,19.7233,30.013,43.0222,76.3407,0.0,37.3032,34.2277,30.013,73.0514,20.7343,0.0,33.9255,11.0494,30.013,43.0222,30.013
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.450000_0.690000_1000_100_.txt,223.081,223.081,246.277,223.081,223.081,246.277,223.081,223.081,351.59,223.081,223.081,223.081,223.081,223.081,223.081,223.081,223.081,223.081,223.081,223.081,223.081,223.081,223.081,292.667,223.081
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.450000_0.690000_1000_500_.txt,2.15826,0.0,0.960338,1.44051,1.44051,0.0,0.0,0.0,1.44051,1.44051,1.44051,0.0,9.8924,0.0,9.8924,0.0,1.44051,0.0,9.8924,0.0,1.44051,0.0,1.44051,0.0,1.44051
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.450000_0.690000_200_100_.txt,43.6366,17.0075,28.6572,50.6011,17.0075,17.0075,56.18,17.0075,17.0075,49.8421,17.0075,17.0075,17.0075,17.0075,17.0075,50.6011,17.0075,24.4383,17.0075,17.0075,17.0075,49.8421,17.0075,24.4383,49.8421
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.450000_0.690000_200_500_.txt,182.425,110.478,119.976,290.384,117.848,113.128,116.415,110.478,147.394,112.045,117.848,85.9347,85.9347,110.478,156.441,135.788,117.848,110.545,85.9347,110.478,87.2686,168.877,117.848,85.9347,185.943
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.690000_0.300000_1000_100_.txt,985.358,388.031,985.358,443.444,937.504,843.078,430.536,280.57,430.536,1016.25,937.504,1019.04,721.361,441.762,721.361,793.001,937.504,938.174,467.082,441.762,467.082,662.349,937.504,938.174,937.504
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.690000_0.300000_1000_500_.txt,167.72,16.9429,167.72,77.3097,385.766,106.97,151.371,16.9429,151.371,113.194,385.766,106.97,346.088,16.9429,346.088,80.3708,385.766,106.97,189.951,16.9429,189.951,164.287,385.766,106.97,252.769
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.690000_0.300000_200_100_.txt,223.908,66.8036,223.908,92.8669,93.0848,239.2,67.0911,66.8036,67.0911,116.456,93.0848,122.058,82.5417,66.8036,93.0848,66.8036,93.0848,122.058,82.577,66.8036,70.7666,108.334,93.0848,122.058,82.5417
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.690000_0.300000_200_500_.txt,751.359,345.178,812.66,612.948,705.609,755.194,651.154,345.178,701.416,450.208,705.609,720.775,699.67,345.178,194.856,540.957,705.609,809.216,744.998,345.178,744.998,703.094,705.609,756.068,234.768
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.690000_0.450000_1000_100_.txt,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.690000_0.450000_1000_500_.txt,145.961,35.991,157.621,783.719,734.421,301.473,89.2222,35.991,106.334,151.194,734.421,734.421,35.991,35.991,170.582,134.006,734.421,734.421,35.991,35.991,208.831,0.0,734.421,134.006,223.228
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.690000_0.450000_200_100_.txt,10.3911,16.9874,11.325,16.9874,16.9874,24.0606,16.9874,16.9874,42.1106,16.9874,16.9874,12.1149,16.9874,16.9874,11.046,48.5014,16.9874,12.1149,5.94146,16.9874,14.186,5.94146,16.9874,12.1149,16.9874
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.690000_0.450000_200_500_.txt,53.4996,151.329,56.8487,187.78,169.858,134.303,151.329,151.329,151.329,3.62348,169.858,159.013,233.382,151.329,217.789,151.329,169.858,159.013,169.858,151.329,245.66,0.0,169.858,168.224,158.509
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.690000_0.690000_1000_100_.txt,0.0,0.0,0.0,0.0,0.0,10.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.2266,0.0,0.0,0.0,43.0736,0.0,31.2331,0.0
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.690000_0.690000_1000_500_.txt,1068.0,1095.71,1068.0,1102.09,551.776,593.719,595.845,1095.71,595.845,591.968,551.776,593.719,572.44,1095.71,572.44,1104.53,551.776,593.719,855.36,1095.71,855.36,589.591,551.776,593.719,855.36
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.690000_0.690000_200_100_.txt,129.602,160.74,129.602,160.523,83.4509,112.744,83.4509,160.74,83.4509,160.523,83.4509,160.523,160.523,160.74,83.4509,160.523,83.4509,160.523,83.4509,160.74,83.4509,83.4509,83.4509,83.4509,83.4509
../../dataset_directory_big/50_25/2349008_50_25_0.300000_0.690000_0.690000_200_500_.txt,46.411,0.0,34.8483,312.552,46.435,14.195,23.4355,0.0,10.7291,32.034,46.435,0.0,4.43296,0.0,269.031,45.519,46.435,20.6236,101.701,0.0,10.7291,10.7291,46.435,20.6236,31.3038
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.300000_0.300000_1000_100_.txt,580.626,157.649,718.449,626.926,585.2,679.994,596.849,157.649,671.046,437.631,585.2,530.579,543.546,157.649,532.149,709.574,585.2,518.448,723.321,157.649,361.251,778.243,585.2,545.292,634.686
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.300000_0.300000_1000_500_.txt,1284.16,272.848,1520.02,1510.43,1568.68,1127.03,857.912,272.848,764.452,1124.16,1568.68,927.72,1070.99,272.848,804.155,1075.14,1568.68,1103.03,976.679,272.848,898.854,749.909,1568.68,904.844,381.513
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.300000_0.300000_200_100_.txt,281.524,232.142,280.229,287.295,248.206,188.309,198.544,232.142,268.309,263.166,248.206,211.468,226.173,232.142,289.645,407.361,248.206,175.235,191.219,232.142,335.584,237.04,248.206,274.266,192.002
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.300000_0.300000_200_500_.txt,1018.48,673.481,948.502,728.444,419.034,987.738,275.356,673.481,365.491,768.621,419.034,858.646,560.959,673.481,619.473,1183.9,419.034,984.269,939.541,673.481,539.365,812.036,419.034,878.794,392.996
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.300000_0.450000_1000_100_.txt,219.648,184.35,231.904,120.605,237.936,305.496,224.83,184.35,249.869,199.634,237.936,417.861,346.829,184.35,251.157,138.452,237.936,337.605,372.813,184.35,241.604,125.696,237.936,432.384,215.59
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.300000_0.450000_1000_500_.txt,435.557,126.461,415.742,484.449,156.52,345.218,355.359,126.461,334.58,418.982,156.52,246.655,285.053,126.461,357.721,450.478,156.52,194.307,154.459,126.461,113.203,387.195,156.52,310.906,171.193
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.300000_0.450000_200_100_.txt,86.9575,30.3959,87.8003,42.1227,66.2016,63.3879,43.4383,30.3959,47.6102,67.836,66.2016,62.7938,97.3767,30.3959,71.0188,107.244,66.2016,57.817,59.9103,30.3959,149.64,58.8607,66.2016,57.817,50.0757
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.300000_0.450000_200_500_.txt,493.958,339.965,548.024,899.989,332.035,737.893,431.724,286.287,520.561,733.414,332.035,740.338,716.783,380.24,354.795,585.585,332.035,738.693,561.815,286.287,523.809,742.915,332.035,641.011,709.943
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.300000_0.690000_1000_100_.txt,176.457,141.315,148.721,139.473,105.6,135.248,138.414,141.315,151.543,202.052,105.6,128.318,97.9682,141.315,117.749,135.529,105.6,141.315,199.225,141.315,199.225,140.336,105.6,101.962,170.19
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.300000_0.690000_1000_500_.txt,129.096,2.5045,189.045,496.532,59.0394,395.092,180.271,2.5045,24.098,116.919,59.0394,319.497,32.0308,2.5045,165.195,102.445,59.0394,333.644,98.5944,2.5045,87.277,289.195,59.0394,320.854,79.4641
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.300000_0.690000_200_100_.txt,15.5191,0.635837,20.214,0.237517,0.771285,6.52037,3.62997,0.0,7.88854,3.62802,0.771285,14.0924,0.592298,0.0,3.73555,3.72659,0.771285,0.345039,6.36706,0.0,2.22727,21.2546,0.771285,6.42088,3.9828
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.300000_0.690000_200_500_.txt,145.212,47.8216,50.4649,16.157,170.78,91.8874,194.552,47.8216,203.096,54.0552,170.78,52.8277,134.155,47.8216,59.5971,140.841,170.78,109.894,31.9026,47.8216,16.171,31.3755,170.78,118.464,74.646
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.450000_0.300000_1000_100_.txt,914.776,876.621,1094.92,1348.32,441.526,892.564,562.992,876.621,523.508,961.554,441.526,763.317,437.229,876.621,559.362,571.548,441.526,833.519,621.06,876.621,309.423,732.236,441.526,1065.91,694.323
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.450000_0.300000_1000_500_.txt,861.448,691.723,964.329,1196.48,934.451,472.1,678.785,691.723,1104.23,788.96,934.451,1281.72,599.319,691.723,962.694,488.788,934.451,961.678,661.967,691.723,1174.42,1069.53,934.451,1281.72,607.446
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.450000_0.300000_200_100_.txt,598.502,503.32,567.449,885.802,570.233,605.964,478.022,511.136,552.524,322.431,570.233,520.578,484.868,499.412,383.025,569.373,570.233,520.578,370.765,511.136,557.264,756.14,570.233,564.496,486.623
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.450000_0.300000_200_500_.txt,1262.01,1060.19,1261.83,1097.34,1242.58,1348.33,1169.98,1060.19,1015.63,1142.9,1242.58,1196.16,950.105,1060.19,1336.64,1195.16,1242.58,1167.34,1536.75,1060.19,1156.01,1524.78,1242.58,1290.94,1464.2
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.450000_0.450000_1000_100_.txt,602.391,685.334,471.995,400.765,258.893,403.418,245.52,685.334,351.19,318.2,258.893,465.282,301.496,685.334,351.507,462.556,258.893,468.935,454.44,685.334,656.511,475.58,258.893,484.326,789.121
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.450000_0.450000_1000_500_.txt,710.712,457.283,675.973,514.057,224.201,248.455,350.674,457.283,237.153,570.597,224.201,574.184,720.819,457.283,122.481,261.432,224.201,574.184,259.501,457.283,388.366,557.91,224.201,574.184,248.63
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.450000_0.450000_200_100_.txt,162.86,166.197,182.251,178.042,162.902,157.909,172.466,166.197,200.84,186.239,162.902,156.432,216.316,166.197,200.371,184.044,162.902,145.676,148.623,166.197,153.526,269.513,162.902,140.504,330.632
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.450000_0.450000_200_500_.txt,443.074,606.436,298.509,291.2,257.747,388.539,338.745,606.436,359.651,345.092,257.747,198.785,287.955,606.436,217.296,467.286,257.747,141.424,360.895,606.436,334.629,413.215,257.747,309.278,391.626
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.450000_0.690000_1000_100_.txt,103.569,31.5695,142.108,130.771,75.3537,195.714,51.4863,31.5695,170.643,166.23,75.3537,443.53,55.5892,31.5695,75.3537,48.3306,75.3537,443.53,210.458,31.5695,31.5695,436.585,75.3537,240.184,39.8701
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.450000_0.690000_1000_500_.txt,220.772,205.101,191.461,312.353,212.192,240.908,254.608,205.101,119.641,251.028,212.192,286.581,235.638,205.101,283.79,275.325,212.192,197.032,226.889,205.101,254.329,129.478,212.192,167.663,198.906
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.450000_0.690000_200_100_.txt,37.3495,20.2605,65.1471,41.5502,36.0304,55.117,26.872,20.2605,37.5358,67.9079,36.0304,55.4414,52.3547,20.2605,23.2991,36.4813,36.0304,93.5214,14.2042,20.2605,38.4294,58.8251,36.0304,38.3051,38.3809
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.450000_0.690000_200_500_.txt,250.883,175.22,249.145,595.371,569.08,213.484,206.869,175.22,184.504,257.277,569.08,206.807,203.606,175.22,227.418,240.851,569.08,182.83,187.7,175.22,181.074,312.66,569.08,145.462,173.629
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.690000_0.300000_1000_100_.txt,1773.92,1745.38,1619.17,1670.75,1753.51,1488.88,1672.8,1745.38,1593.69,1694.88,1753.51,1561.21,1952.38,1745.38,1224.35,1374.35,1753.51,1561.21,1885.32,1745.38,1498.66,1744.22,1753.51,1561.21,1344.12
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.690000_0.300000_1000_500_.txt,2307.53,1716.94,2426.25,2418.8,2607.39,2923.24,1651.75,1710.91,2165.61,2773.83,2607.39,3174.67,2182.92,1961.28,2241.83,2877.19,2607.39,3139.99,2400.19,1961.28,2613.59,2710.3,2607.39,3110.84,1633.9
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.690000_0.300000_200_100_.txt,779.929,602.108,767.175,1030.19,873.171,853.608,651.532,602.108,713.235,564.553,873.171,824.962,607.457,602.108,495.254,756.682,873.171,1036.43,753.971,602.108,806.284,1034.77,873.171,624.593,474.359
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.690000_0.300000_200_500_.txt,2125.46,1687.5,2239.95,2373.1,2103.08,1609.78,1964.47,1687.5,1793.06,1501.86,2103.08,1797.07,1466.89,1687.5,1686.88,1670.46,2103.08,1538.72,2037.36,1687.5,1848.93,1672.22,2103.08,1454.46,1648.31
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.690000_0.450000_1000_100_.txt,847.677,867.6,777.945,1132.58,764.999,902.308,911.74,867.6,754.432,853.97,764.999,892.753,764.999,867.6,892.806,762.802,764.999,892.753,838.431,867.6,762.802,1268.98,764.999,892.753,889.254
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.690000_0.450000_1000_500_.txt,735.758,725.534,799.373,620.573,954.927,948.234,446.47,725.534,446.47,727.278,954.927,1019.59,487.391,725.534,487.391,659.306,954.927,1019.59,530.5,725.534,757.786,751.8,954.927,912.556,760.494
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.690000_0.450000_200_100_.txt,313.587,436.901,310.052,299.554,244.053,394.619,441.646,436.901,441.646,251.027,244.053,450.486,355.659,436.901,269.613,246.02,244.053,492.423,174.422,436.901,230.288,210.586,244.053,217.109,237.949
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.690000_0.450000_200_500_.txt,881.055,985.855,1021.14,542.027,636.192,782.3,784.027,985.855,965.798,617.548,636.192,515.181,685.196,985.855,859.407,986.064,636.192,886.655,841.497,985.855,518.232,803.093,636.192,555.288,485.919
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.690000_0.690000_1000_100_.txt,294.405,607.664,289.679,406.66,150.112,164.375,60.6147,607.664,155.416,344.474,150.112,63.3542,150.112,607.664,135.289,72.3846,150.112,60.6147,99.5848,607.664,96.9996,128.452,150.112,60.6147,220.271
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.690000_0.690000_1000_500_.txt,78.6657,128.326,91.488,13.7726,7.51297,77.2845,73.0817,128.326,57.8242,10.2189,7.51297,0.0,99.3888,128.326,57.8242,91.3135,7.51297,49.3044,118.448,128.326,93.5444,73.0817,7.51297,1.46781,79.5331
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.690000_0.690000_200_100_.txt,151.887,34.4711,176.249,110.252,155.903,71.8991,86.9435,34.4711,191.64,74.7081,155.903,74.7391,93.8328,34.4711,110.316,64.5027,155.903,34.4711,77.8194,34.4711,207.603,113.966,155.903,100.521,123.149
../../dataset_directory_big/50_25/2349008_50_25_0.450000_0.690000_0.690000_200_500_.txt,521.189,377.146,430.048,936.729,356.617,213.251,244.59,377.146,193.02,252.39,356.617,288.312,403.439,377.146,168.483,408.244,356.617,160.555,331.137,377.146,180.067,329.83,356.617,127.229,301.544
../../dataset_directory_big/50_25/2349008_50_25_0.690000_0.300000_0.300000_1000_100_.txt,4127.12,3760.05,4439.71,4271.06,2683.6,4294.36,3157.28,3760.05,2649.7,2950.29,2683.6,3662.76,3966.97,3760.05,3634.96,4414.54,2683.6,4524.06,3398.14,3760.05,2894.7,4106.81,2683.6,4964.01,3132.26
../../dataset_directory_big/50_25/2349008_50_25_0.690000_0.300000_0.300000_1000_500_.txt,5635.11,3831.22,4871.17,5194.26,4103.95,6145.88,3801.28,3831.22,4482.39,3964.48,4103.95,6585.99,4490.67,3831.22,4103.01,4805.5,4103.95,6522.57,3681.05,3831.22,4072.07,4763.36,4103.95,5979.54,4011.68
../../dataset_directory_big/50_25/2349008_50_25_0.690000_0.300000_0.300000_200_100_.txt,1331.44,1270.05,1477.73,1320.88,893.686,1612.66,1098.17,1270.05,977.543,1328.36,893.686,1337.75,1123.32,1270.05,1237.95,1554.07,893.686,1699.95,984.345,1270.05,1100.22,1528.94,893.686,1521.23,882.715
../../dataset_directory_big/50_25/2349008_50_25_0.690000_0.300000_0.300000_200_500_.txt,3994.08,3481.66,4171.04,4159.78,3065.7,4690.52,4271.68,3481.66,4035.83,3329.88,3065.7,4695.92,3398.42,3481.66,3351.03,3742.84,3065.7,4928.14,3259.83,3481.66,3727.37,3609.47,3065.7,4877.27,2885.1
../../dataset_directory_big/50_25/2349008_50_25_0.690000_0.300000_0.450000_1000_100_.txt,2381.54,1760.68,2345.48,2193.84,1670.56,2197.91,1657.96,1760.68,2012.54,2369.54,1670.56,2059.58,1513.9,1760.68,2317.15,2420.75,1670.56,2319.07,1798.32,1760.68,1592.26,2436.21,1670.56,2087.21,1937.92
../../dataset_directory_big/50_25/2349008_50_25_0.690000_0.300000_0.450000_1000_500_.txt,3630.14,3101.92,3348.33,3705.2,1894.21,3623.91,2858.64,3101.92,2270.1,2463.19,1894.21,3105.57,2660.39,3101.92,1988.69,3648.79,1894.21,3056.68,3058.23,3101.92,2122.77,3663.19,1894.21,2291.48,2170.23
../../dataset_directory_big/50_25/2349008_50_25_0.690000_0.300000_0.450000_200_100_.txt,1096.95,835.053,1093.3,1169.94,912.812,1292.83,749.912,835.053,1016.71,1008.76,912.812,1192.31,899.271,835.053,885.051,916.456,912.812,1278.45,922.242,835.053,948.859,1030.2,912.812,1296.04,889.433
../../dataset_directory_big/50_25/2349008_50_25_0.690000_0.300000_0.450000_200_500_.txt,2939.36,2839.59,2826.82,3021.36,1879.53,2925.79,2355.32,2839.59,2608.81,2744.01,1879.53,2938.63,2175.93,2839.59,2224.91,2559.98,1879.53,3190.8,2563.8,2839.59,2484.17,3315.28,1879.53,3010.84,2060.29
../../dataset_directory_big/50_25/2349008_50_25_0.690000_0.300000_0.690000_1000_100_.txt,1860.5,1404.68,1883.52,1839.28,1314.88,1943.48,1437.75,1404.68,1079.59,1704.36,1314.88,1587.65,1674.96,1404.68,1585.51,1958.21,1314.88,2116.18,1522.19,1404.68,1455.48,1399.4,1314.88,2054.54,1258.6
../../dataset_directory_big/50_25/2349008_50_25_0.690000_0.300000_0.690000_1000_500_.txt,2748.88,1764.71,2531.08,2799.11,2106.51,2762.0,1878.47,1764.71,1968.26,1909.44,2106.51,2534.35,1758.33,1764.71,1966.39,1730.24,2106.51,2372.99,2182.44,1764.71,2324.17,2673.98,2106.51,2261.89,1666.24
../../dataset_directory_big/50_25/2349008_50_25_0.690000_0.300000_0.690000_200_100_.txt,781.157,651.337,800.168,598.164,437.106,711.84,400.563,666.792,618.093,513.054,437.106,736.3,504.259,666.792,576.24,610.352,437.106,801.798,712.176,666.792,551.094,698.536,437.106,728.836,466.249
../../dataset_directory_big/50_25/2349008_50_25_0.690000_0.300000_0.690000_200_500_.txt,1965.42,1438.45,1863.98,2117.96,1192.75,2153.76,1459.31,1438.45,1537.4,1593.38,1192.75,1806.55,1316.31,1438.45,1672.48,1846.58,1192.75,1866.46,1482.86,1438.45,1481.23,1661.42,1192.75,1971.23,1548.17
../../dataset_directory_big/50_25/2349008_50_25_0.690000_0.450000_0.300000_1000_100_.txt,4655.12,4363.32,4451.08,4674.25,3110.01,4243.57,3884.93,4363.32,4176.68,4040.74,3110.01,5060.82,4181.01,4363.32,4509.36,3791.62,3110.01,5312.81,4204.39,4363.32,3720.47,5088.29,3110.01,4623.4,3941.18
../../dataset_directory_big/50_25/2349008_50_25_0.690000_0.450000_0.300000_1000_500_.txt,7906.9,6849.81,7592.92,8260.66,6847.73,7410.05,6596.87,7093.54,7182.17,6773.33,6847.73,6557.19,6884.05,7093.54,6913.03,7648.36,6847.73,7184.15,7136.27,7093.54,6623.22,7238.42,6847.73,7470.46,5837.83
