,Dummy,Directive,Stoppable,Robin,FineSorter,Dependent,MDummy6_2,MDirective6_2,MStoppable6_2,MRobin6_2,MFineSorter6_2,MDependent6_2,MDummy3_4,MDirective3_4,MStoppable3_4,MRobin3_4,MFineSorter3_4,MDependent3_4,MDummy2_8,MDirective2_8,MStoppable2_8,MRobin2_8,MFineSorter2_8,MDependent2_8,Aggregator
../../dataset_directory_big/45_70/2349008_45_70_0.300000_0.300000_0.300000_1000_100_.txt,0.0,0.0,0.0,0.0,0.0,5.02112,0.0,0.0,2.48688,0.0,0.0,100.009,0.0,0.0,2.48688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0634,0.0
../../dataset_directory_big/45_70/2349008_45_70_0.300000_0.300000_0.300000_1000_500_.txt,4.38641,0.0,17.4971,4.4489,0.0,8.96365,3.93652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4489,0.0,48.0425,24.0315,0.0,24.0161,0.0,0.0,0.0,0.0
../../dataset_directory_big/45_70/2349008_45_70_0.300000_0.300000_0.300000_200_100_.txt,8.79203,0.0,50.263,48.997,0.0,0.0,0.0,0.0,0.0,48.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../../dataset_directory_big/45_70/2349008_45_70_0.300000_0.300000_0.300000_200_500_.txt,13.7418,0.0,62.728,0.0,0.484002,8.1902,0.0,0.0,0.0,0.0,0.484002,17.0841,0.0,0.0,4.28962,0.0,0.484002,4.40009,0.110468,0.0,0.0,0.0,0.484002,22.8739,0.0
../../dataset_directory_big/45_70/2349008_45_70_0.300000_0.300000_0.450000_1000_100_.txt,1.09669,0.0,4.55397,0.0,0.0,100.748,5.24493,0.0,10.9841,10.9841,0.0,10.9841,98.0382,0.0,0.0,0.0,0.0,58.1074,0.0,0.0,0.0,10.9841,0.0,10.9841,20.3011
../../dataset_directory_big/45_70/2349008_45_70_0.300000_0.300000_0.450000_1000_500_.txt,24.1606,0.0,42.412,127.236,0.0,56.9274,115.934,0.0,0.0,0.0,0.0,243.17,0.0,0.0,115.934,14.9901,0.0,395.664,0.0,0.0,32.8121,0.0,0.0,127.236,0.0
../../dataset_directory_big/45_70/2349008_45_70_0.300000_0.300000_0.450000_200_100_.txt,7.25593,19.1433,6.09213,10.3554,11.6855,98.8685,4.57207,19.1433,5.77149,4.88083,11.6855,23.6259,30.9466,19.1433,4.31081,4.57207,11.6855,18.7514,14.9275,19.1433,4.31081,48.1609,11.6855,10.3673,4.57207
../../dataset_directory_big/45_70/2349008_45_70_0.300000_0.300000_0.450000_200_500_.txt,2.52421,0.0,166.529,0.0,0.0,115.126,0.0,0.0,354.009,128.966,0.0,0.0,268.466,0.0,239.84,0.0,0.0,0.0,0.0,0.0,96.1124,0.0,0.0,267.603,0.0
../../dataset_directory_big/45_70/2349008_45_70_0.300000_0.300000_0.690000_1000_100_.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../../dataset_directory_big/45_70/2349008_45_70_0.300000_0.300000_0.690000_1000_500_.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../../dataset_directory_big/45_70/2349008_45_70_0.300000_0.300000_0.690000_200_100_.txt,0.0,0.0,1.27496,0.0,8.77307,7.73693,3.80519,0.0,0.0,0.0,8.77307,33.3519,13.0539,0.0,0.0,0.0,8.77307,5.55884,0.0,0.0,0.0,0.0,8.77307,8.42715,3.48328
../../dataset_directory_big/45_70/2349008_45_70_0.300000_0.300000_0.690000_200_500_.txt,16.3797,13.8721,23.9254,30.6429,18.1166,16.0576,34.8513,13.8721,18.3064,18.1166,18.1166,13.8721,18.3064,13.8721,18.3064,18.1166,18.1166,18.3064,13.8721,13.8721,13.8721,32.8118,18.1166,17.1504,13.8721
../../dataset_directory_big/45_70/2349008_45_70_0.300000_0.450000_0.300000_1000_100_.txt,37.3718,31.8604,25.6091,23.178,45.9484,40.0696,30.4712,31.8604,23.178,23.178,45.9484,23.178,104.611,31.8604,31.8604,73.8526,45.9484,31.8604,81.6592,31.8604,24.1746,45.9484,45.9484,23.178,32.3436
../../dataset_directory_big/45_70/2349008_45_70_0.300000_0.450000_0.300000_1000_500_.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
