,Dummy,Directive,Stoppable,Robin,FineSorter,Dependent,MDummy6_2,MDirective6_2,MStoppable6_2,MRobin6_2,MFineSorter6_2,MDependent6_2,MDummy3_4,MDirective3_4,MStoppable3_4,MRobin3_4,MFineSorter3_4,MDependent3_4,MDummy2_8,MDirective2_8,MStoppable2_8,MRobin2_8,MFineSorter2_8,MDependent2_8,Aggregator
../../dataset_directory_big/35_70/2349008_35_70_0.300000_0.300000_0.300000_1000_100_.txt,0.0,0.0,81.0243,0.0,0.0,122.64,0.0,0.0,0.0,0.0,0.0,20.9069,0.0,0.0,0.0,0.0,0.0,0.0,198.33,0.0,0.0,0.0,0.0,243.073,1.02392
../../dataset_directory_big/35_70/2349008_35_70_0.300000_0.300000_0.300000_1000_500_.txt,76.5239,0.0,282.507,0.0,138.774,108.134,391.927,0.0,212.91,0.0,138.774,347.583,253.052,0.0,87.2915,105.169,138.774,347.583,155.71,0.0,121.579,0.0,138.774,232.833,105.169
../../dataset_directory_big/35_70/2349008_35_70_0.300000_0.300000_0.300000_200_100_.txt,0.324507,0.0,9.95055,0.0,0.0,3.0947,0.0,0.0,0.0,0.0,0.0,37.1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../../dataset_directory_big/35_70/2349008_35_70_0.300000_0.300000_0.300000_200_500_.txt,63.8638,0.0,35.3222,79.9521,61.21,32.1197,79.9521,0.0,0.0,21.421,61.21,21.421,84.0462,0.0,29.1544,25.0136,61.21,0.0,0.0,0.0,0.0,0.0,61.21,0.0,0.0
../../dataset_directory_big/35_70/2349008_35_70_0.300000_0.300000_0.450000_1000_100_.txt,14.5649,103.756,34.5853,217.102,0.0,8.80468,0.0,103.756,0.0,0.0,0.0,8.80468,24.3972,79.0873,0.0,0.0,0.0,112.561,0.0,79.0873,0.0,0.0,0.0,8.80468,0.0
../../dataset_directory_big/35_70/2349008_35_70_0.300000_0.300000_0.450000_1000_500_.txt,0.0,0.0,0.0,0.0,0.0,217.705,0.0,0.0,0.0,0.0,0.0,57.7609,0.0,0.0,0.0,0.0,0.0,189.697,0.0,0.0,0.0,0.0,0.0,311.925,0.0
../../dataset_directory_big/35_70/2349008_35_70_0.300000_0.300000_0.450000_200_100_.txt,26.7747,3.86587,8.69994,0.0,0.0,1.93294,0.0,5.79881,0.0,28.0872,0.0,13.7453,0.0,5.79881,5.79881,0.0,0.0,0.0,0.0,5.79881,0.0,7.08089,0.0,0.0,0.0
../../dataset_directory_big/35_70/2349008_35_70_0.300000_0.300000_0.450000_200_500_.txt,0.0,0.0,0.0,0.0,0.0,76.4432,0.0,0.0,32.3344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2721,94.538,0.0,0.0,0.0,0.0,0.0,0.0
../../dataset_directory_big/35_70/2349008_35_70_0.300000_0.300000_0.690000_1000_100_.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../../dataset_directory_big/35_70/2349008_35_70_0.300000_0.300000_0.690000_1000_500_.txt,62.0308,15.7973,59.1291,145.228,15.9121,215.942,16.3726,15.7973,145.482,155.951,15.9121,360.401,15.8345,15.7973,145.482,15.9121,15.9121,26.1555,45.8306,15.7973,15.8305,145.404,15.9121,146.079,89.1589
