,Dummy,Directive,Stoppable,Robin,FineSorter,Dependent,MDummy6_2,MDirective6_2,MStoppable6_2,MRobin6_2,MFineSorter6_2,MDependent6_2,MDummy3_4,MDirective3_4,MStoppable3_4,MRobin3_4,MFineSorter3_4,MDependent3_4,MDummy2_8,MDirective2_8,MStoppable2_8,MRobin2_8,MFineSorter2_8,MDependent2_8,Aggregator
../../dataset_directory_big/20_40/2349008_20_40_0.300000_0.300000_0.300000_1000_100_.txt,106.694,0.0,0.0,131.474,0.0,0.0,59.9496,0.0,97.8425,37.8929,0.0,0.0,0.0,0.0,0.0,94.5699,0.0,74.7973,0.0,0.0,37.8929,61.2277,0.0,0.0,74.7973
../../dataset_directory_big/20_40/2349008_20_40_0.300000_0.300000_0.300000_1000_500_.txt,291.36,28.9938,214.587,104.117,35.1883,60.5507,47.8928,28.9938,35.1883,47.8928,35.1883,0.0,47.8928,28.9938,282.635,70.8637,35.1883,0.0,85.6621,28.9938,0.0,456.228,35.1883,0.0,47.8928
../../dataset_directory_big/20_40/2349008_20_40_0.300000_0.300000_0.300000_200_100_.txt,60.0272,0.0,44.7334,0.0,32.5093,17.4113,23.4816,0.0,69.7196,35.2223,32.5093,34.7546,0.0,0.0,34.6376,40.6951,32.5093,32.5093,0.0,0.0,43.338,0.0,32.5093,32.5093,0.0
../../dataset_directory_big/20_40/2349008_20_40_0.300000_0.300000_0.300000_200_500_.txt,459.695,473.499,707.382,473.499,532.212,352.638,625.284,473.499,473.499,809.446,532.212,281.859,167.556,473.499,512.489,473.499,532.212,584.42,198.908,473.499,494.146,552.877,532.212,248.691,532.5
../../dataset_directory_big/20_40/2349008_20_40_0.300000_0.300000_0.450000_1000_100_.txt,346.077,0.0,346.077,611.526,0.0,400.064,0.0,0.0,0.0,192.837,0.0,191.082,191.082,0.0,504.556,191.082,0.0,191.082,191.082,0.0,191.082,191.082,0.0,504.556,192.837
../../dataset_directory_big/20_40/2349008_20_40_0.300000_0.300000_0.450000_1000_500_.txt,196.477,473.865,345.791,236.81,228.573,202.138,252.881,473.865,576.765,254.254,228.573,329.557,252.881,473.865,252.881,478.567,228.573,138.429,235.246,473.865,283.569,72.7402,228.573,138.429,274.718
../../dataset_directory_big/20_40/2349008_20_40_0.300000_0.300000_0.450000_200_100_.txt,44.2349,34.4036,27.3907,34.4036,14.7469,49.1505,33.0215,34.4036,0.0,14.7469,14.7469,0.0,14.7469,34.4036,12.2422,18.2746,14.7469,0.0,33.0215,34.4036,51.8368,0.0,14.7469,0.0,14.7469
../../dataset_directory_big/20_40/2349008_20_40_0.300000_0.300000_0.450000_200_500_.txt,35.0925,0.0,21.5524,60.1136,0.0,78.4098,0.0,0.0,0.0,60.1136,0.0,64.4204,12.8352,0.0,0.0,31.8383,0.0,61.1054,3.36256,0.0,0.0,3.36256,0.0,61.1054,7.02536
../../dataset_directory_big/20_40/2349008_20_40_0.300000_0.300000_0.690000_1000_100_.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5223,12.5223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../../dataset_directory_big/20_40/2349008_20_40_0.300000_0.300000_0.690000_1000_500_.txt,35.8119,35.8119,35.8119,35.8119,44.8202,38.8147,35.8119,35.8119,35.8119,44.8202,44.8202,44.8202,35.8119,35.8119,44.8202,35.8119,44.8202,44.8202,44.8202,35.8119,35.8119,35.8119,44.8202,44.8202,35.8119
